,load,temp1,temp2,temp3,weekday,season,dayofy
2016-03-14 10:00:00,76927,52.1,50.5,60.2,1,1,74
2016-03-14 11:00:00,77511,52.1,50.5,60.2,1,1,74
2016-03-14 12:00:00,77683,52.1,50.5,60.2,1,1,74
2016-03-14 13:00:00,77819,52.1,50.5,60.2,1,1,74
2016-03-14 14:00:00,77929,52.1,50.5,60.2,1,1,74
2016-03-14 15:00:00,77677,52.1,50.5,60.2,1,1,74
2016-03-14 16:00:00,77351,52.1,50.5,60.2,1,1,74
2016-03-14 17:00:00,77388,52.1,50.5,60.2,1,1,74
2016-03-14 18:00:00,77345,52.1,50.5,60.2,1,1,74
2016-03-14 19:00:00,77338,52.1,50.5,60.2,1,1,74
2016-03-14 20:00:00,79044,52.1,50.5,60.2,1,1,74
2016-03-14 21:00:00,78923,52.1,50.5,60.2,1,1,74
2016-03-14 22:00:00,75180,52.1,50.5,60.2,1,1,74
2016-03-14 23:00:00,70445,52.1,50.5,60.2,1,1,74
2016-03-15 00:00:00,66134,54.7,51.3,59.7,2,1,75
2016-03-15 01:00:00,63432,54.7,51.3,59.7,2,1,75
2016-03-15 02:00:00,61955,54.7,51.3,59.7,2,1,75
2016-03-15 03:00:00,60946,54.7,51.3,59.7,2,1,75
2016-03-15 04:00:00,60747,54.7,51.3,59.7,2,1,75
2016-03-15 05:00:00,62066,54.7,51.3,59.7,2,1,75
2016-03-15 06:00:00,66204,54.7,51.3,59.7,2,1,75
2016-03-15 07:00:00,72652,54.7,51.3,59.7,2,1,75
2016-03-15 08:00:00,75502,54.7,51.3,59.7,2,1,75
2016-03-15 09:00:00,75579,54.7,51.3,59.7,2,1,75
2016-03-15 10:00:00,76291,54.7,51.3,59.7,2,1,75
2016-03-15 11:00:00,76711,54.7,51.3,59.7,2,1,75
2016-03-15 12:00:00,77217,54.7,51.3,59.7,2,1,75
2016-03-15 13:00:00,77674,54.7,51.3,59.7,2,1,75
2016-03-15 14:00:00,78324,54.7,51.3,59.7,2,1,75
2016-03-15 15:00:00,78523,54.7,51.3,59.7,2,1,75
2016-03-15 16:00:00,78324,54.7,51.3,59.7,2,1,75
2016-03-15 17:00:00,78806,54.7,51.3,59.7,2,1,75
2016-03-15 18:00:00,78643,54.7,51.3,59.7,2,1,75
2016-03-15 19:00:00,78687,54.7,51.3,59.7,2,1,75
2016-03-15 20:00:00,80392,54.7,51.3,59.7,2,1,75
2016-03-15 21:00:00,80289,54.7,51.3,59.7,2,1,75
2016-03-15 22:00:00,76654,54.7,51.3,59.7,2,1,75
2016-03-15 23:00:00,71704,54.7,51.3,59.7,2,1,75
2016-03-16 00:00:00,66959,50.0,49.2,51.3,3,1,76
2016-03-16 01:00:00,64154,50.0,49.2,51.3,3,1,76
2016-03-16 02:00:00,62101,50.0,49.2,51.3,3,1,76
2016-03-16 03:00:00,61048,50.0,49.2,51.3,3,1,76
2016-03-16 04:00:00,60901,50.0,49.2,51.3,3,1,76
2016-03-16 05:00:00,62636,50.0,49.2,51.3,3,1,76
2016-03-16 06:00:00,66930,50.0,49.2,51.3,3,1,76
2016-03-16 07:00:00,73432,50.0,49.2,51.3,3,1,76
2016-03-16 08:00:00,76292,50.0,49.2,51.3,3,1,76
2016-03-16 09:00:00,76253,50.0,49.2,51.3,3,1,76
2016-03-16 10:00:00,76754,50.0,49.2,51.3,3,1,76
2016-03-16 11:00:00,76714,50.0,49.2,51.3,3,1,76
2016-03-16 12:00:00,76842,50.0,49.2,51.3,3,1,76
2016-03-16 13:00:00,76803,50.0,49.2,51.3,3,1,76
2016-03-16 14:00:00,77162,50.0,49.2,51.3,3,1,76
2016-03-16 15:00:00,76793,50.0,49.2,51.3,3,1,76
2016-03-16 16:00:00,76357,50.0,49.2,51.3,3,1,76
2016-03-16 17:00:00,76253,50.0,49.2,51.3,3,1,76
2016-03-16 18:00:00,76130,50.0,49.2,51.3,3,1,76
2016-03-16 19:00:00,76271,50.0,49.2,51.3,3,1,76
2016-03-16 20:00:00,78737,50.0,49.2,51.3,3,1,76
2016-03-16 21:00:00,79023,50.0,49.2,51.3,3,1,76
2016-03-16 22:00:00,75817,50.0,49.2,51.3,3,1,76
2016-03-16 23:00:00,71184,50.0,49.2,51.3,3,1,76
2016-03-17 00:00:00,67120,42.9,41.0,47.7,4,1,77
2016-03-17 01:00:00,64588,42.9,41.0,47.7,4,1,77
2016-03-17 02:00:00,62848,42.9,41.0,47.7,4,1,77
2016-03-17 03:00:00,62193,42.9,41.0,47.7,4,1,77
2016-03-17 04:00:00,62268,42.9,41.0,47.7,4,1,77
2016-03-17 05:00:00,64222,42.9,41.0,47.7,4,1,77
2016-03-17 06:00:00,68758,42.9,41.0,47.7,4,1,77
2016-03-17 07:00:00,75493,42.9,41.0,47.7,4,1,77
2016-03-17 08:00:00,78076,42.9,41.0,47.7,4,1,77
2016-03-17 09:00:00,77799,42.9,41.0,47.7,4,1,77
2016-03-17 10:00:00,77628,42.9,41.0,47.7,4,1,77
2016-03-17 11:00:00,77605,42.9,41.0,47.7,4,1,77
2016-03-17 12:00:00,77485,42.9,41.0,47.7,4,1,77
2016-03-17 13:00:00,77558,42.9,41.0,47.7,4,1,77
2016-03-17 14:00:00,77652,42.9,41.0,47.7,4,1,77
2016-03-17 15:00:00,77305,42.9,41.0,47.7,4,1,77
2016-03-17 16:00:00,76442,42.9,41.0,47.7,4,1,77
2016-03-17 17:00:00,76039,42.9,41.0,47.7,4,1,77
2016-03-17 18:00:00,75638,42.9,41.0,47.7,4,1,77
2016-03-17 19:00:00,75533,42.9,41.0,47.7,4,1,77
2016-03-17 20:00:00,77971,42.9,41.0,47.7,4,1,77
2016-03-17 21:00:00,78151,42.9,41.0,47.7,4,1,77
2016-03-17 22:00:00,75085,42.9,41.0,47.7,4,1,77
2016-03-17 23:00:00,70670,42.9,41.0,47.7,4,1,77
2016-03-18 00:00:00,67131,39.5,33.6,45.1,5,1,78
2016-03-18 01:00:00,64799,39.5,33.6,45.1,5,1,78
2016-03-18 02:00:00,63398,39.5,33.6,45.1,5,1,78
2016-03-18 03:00:00,62801,39.5,33.6,45.1,5,1,78
2016-03-18 04:00:00,63133,39.5,33.6,45.1,5,1,78
2016-03-18 05:00:00,64955,39.5,33.6,45.1,5,1,78
2016-03-18 06:00:00,69410,39.5,33.6,45.1,5,1,78
2016-03-18 07:00:00,76003,39.5,33.6,45.1,5,1,78
2016-03-18 08:00:00,78589,39.5,33.6,45.1,5,1,78
2016-03-18 09:00:00,78521,39.5,33.6,45.1,5,1,78
2016-03-18 10:00:00,78608,39.5,33.6,45.1,5,1,78
2016-03-18 11:00:00,78240,39.5,33.6,45.1,5,1,78
2016-03-18 12:00:00,77711,39.5,33.6,45.1,5,1,78
2016-03-18 13:00:00,77136,39.5,33.6,45.1,5,1,78
2016-03-18 14:00:00,76633,39.5,33.6,45.1,5,1,78
2016-03-18 15:00:00,75908,39.5,33.6,45.1,5,1,78
2016-03-18 16:00:00,75006,39.5,33.6,45.1,5,1,78
2016-03-18 17:00:00,74686,39.5,33.6,45.1,5,1,78
2016-03-18 18:00:00,74664,39.5,33.6,45.1,5,1,78
2016-03-18 19:00:00,74896,39.5,33.6,45.1,5,1,78
2016-03-18 20:00:00,76915,39.5,33.6,45.1,5,1,78
2016-03-18 21:00:00,76953,39.5,33.6,45.1,5,1,78
2016-03-18 22:00:00,74622,39.5,33.6,45.1,5,1,78
2016-03-18 23:00:00,71084,39.5,33.6,45.1,5,1,78
2016-03-19 00:00:00,67818,38.8,33.5,38.6,6,1,79
2016-03-19 01:00:00,65316,38.8,33.5,38.6,6,1,79
2016-03-19 02:00:00,63660,38.8,33.5,38.6,6,1,79
2016-03-19 03:00:00,62708,38.8,33.5,38.6,6,1,79
2016-03-19 04:00:00,62438,38.8,33.5,38.6,6,1,79
2016-03-19 05:00:00,63015,38.8,33.5,38.6,6,1,79
2016-03-19 06:00:00,64592,38.8,33.5,38.6,6,1,79
2016-03-19 07:00:00,67449,38.8,33.5,38.6,6,1,79
2016-03-19 08:00:00,69799,38.8,33.5,38.6,6,1,79
2016-03-19 09:00:00,72015,38.8,33.5,38.6,6,1,79
2016-03-19 10:00:00,73482,38.8,33.5,38.6,6,1,79
2016-03-19 11:00:00,73531,38.8,33.5,38.6,6,1,79
2016-03-19 12:00:00,72606,38.8,33.5,38.6,6,1,79
2016-03-19 13:00:00,71371,38.8,33.5,38.6,6,1,79
2016-03-19 14:00:00,70258,38.8,33.5,38.6,6,1,79
2016-03-19 15:00:00,69350,38.8,33.5,38.6,6,1,79
2016-03-19 16:00:00,69088,38.8,33.5,38.6,6,1,79
2016-03-19 17:00:00,69039,38.8,33.5,38.6,6,1,79
2016-03-19 18:00:00,69220,38.8,33.5,38.6,6,1,79
2016-03-19 19:00:00,69876,38.8,33.5,38.6,6,1,79
2016-03-19 20:00:00,72949,38.8,33.5,38.6,6,1,79
2016-03-19 21:00:00,73651,38.8,33.5,38.6,6,1,79
2016-03-19 22:00:00,72220,38.8,33.5,38.6,6,1,79
2016-03-19 23:00:00,69474,38.8,33.5,38.6,6,1,79
2016-03-20 00:00:00,66912,40.1,36.5,38.5,7,1,80
2016-03-20 01:00:00,64758,40.1,36.5,38.5,7,1,80
2016-03-20 02:00:00,63330,40.1,36.5,38.5,7,1,80
2016-03-20 03:00:00,63060,40.1,36.5,38.5,7,1,80
2016-03-20 04:00:00,62864,40.1,36.5,38.5,7,1,80
2016-03-20 05:00:00,63527,40.1,36.5,38.5,7,1,80
2016-03-20 06:00:00,65140,40.1,36.5,38.5,7,1,80
2016-03-20 07:00:00,67648,40.1,36.5,38.5,7,1,80
2016-03-20 08:00:00,69618,40.1,36.5,38.5,7,1,80
2016-03-20 09:00:00,71569,40.1,36.5,38.5,7,1,80
2016-03-20 10:00:00,72107,40.1,36.5,38.5,7,1,80
2016-03-20 11:00:00,71491,40.1,36.5,38.5,7,1,80
2016-03-20 12:00:00,70680,40.1,36.5,38.5,7,1,80
2016-03-20 13:00:00,70365,40.1,36.5,38.5,7,1,80
2016-03-20 14:00:00,69294,40.1,36.5,38.5,7,1,80
2016-03-20 15:00:00,68403,40.1,36.5,38.5,7,1,80
2016-03-20 16:00:00,68065,40.1,36.5,38.5,7,1,80
2016-03-20 17:00:00,68417,40.1,36.5,38.5,7,1,80
2016-03-20 18:00:00,69301,40.1,36.5,38.5,7,1,80
2016-03-20 19:00:00,70858,40.1,36.5,38.5,7,1,80
2016-03-20 20:00:00,74841,40.1,36.5,38.5,7,1,80
2016-03-20 21:00:00,76542,40.1,36.5,38.5,7,1,80
2016-03-20 22:00:00,74828,40.1,36.5,38.5,7,1,80
2016-03-20 23:00:00,71695,40.1,36.5,38.5,7,1,80
2016-03-21 00:00:00,68862,52.1,42.9,49.3,1,1,81
2016-03-21 01:00:00,67390,52.1,42.9,49.3,1,1,81
2016-03-21 02:00:00,66868,52.1,42.9,49.3,1,1,81
2016-03-21 03:00:00,67367,52.1,42.9,49.3,1,1,81
2016-03-21 04:00:00,68204,52.1,42.9,49.3,1,1,81
2016-03-21 05:00:00,70292,52.1,42.9,49.3,1,1,81
2016-03-21 06:00:00,76184,52.1,42.9,49.3,1,1,81
2016-03-21 07:00:00,83772,52.1,42.9,49.3,1,1,81
2016-03-21 08:00:00,86717,52.1,42.9,49.3,1,1,81
2016-03-21 09:00:00,85799,52.1,42.9,49.3,1,1,81
2016-03-21 10:00:00,83927,52.1,42.9,49.3,1,1,81
2016-03-21 11:00:00,82131,52.1,42.9,49.3,1,1,81
2016-03-21 12:00:00,80417,52.1,42.9,49.3,1,1,81
2016-03-21 13:00:00,78818,52.1,42.9,49.3,1,1,81
2016-03-21 14:00:00,77123,52.1,42.9,49.3,1,1,81
2016-03-21 15:00:00,75661,52.1,42.9,49.3,1,1,81
2016-03-21 16:00:00,74063,52.1,42.9,49.3,1,1,81
2016-03-21 17:00:00,73264,52.1,42.9,49.3,1,1,81
2016-03-21 18:00:00,73184,52.1,42.9,49.3,1,1,81
2016-03-21 19:00:00,73965,52.1,42.9,49.3,1,1,81
2016-03-21 20:00:00,77342,52.1,42.9,49.3,1,1,81
2016-03-21 21:00:00,78586,52.1,42.9,49.3,1,1,81
2016-03-21 22:00:00,76044,52.1,42.9,49.3,1,1,81
2016-03-21 23:00:00,72090,52.1,42.9,49.3,1,1,81
2016-03-22 00:00:00,68618,45.7,41.0,58.5,2,1,82
2016-03-22 01:00:00,66800,45.7,41.0,58.5,2,1,82
2016-03-22 02:00:00,65818,45.7,41.0,58.5,2,1,82
2016-03-22 03:00:00,65534,45.7,41.0,58.5,2,1,82
2016-03-22 04:00:00,65736,45.7,41.0,58.5,2,1,82
2016-03-22 05:00:00,68006,45.7,41.0,58.5,2,1,82
2016-03-22 06:00:00,73022,45.7,41.0,58.5,2,1,82
2016-03-22 07:00:00,79837,45.7,41.0,58.5,2,1,82
2016-03-22 08:00:00,82092,45.7,41.0,58.5,2,1,82
2016-03-22 09:00:00,81187,45.7,41.0,58.5,2,1,82
2016-03-22 10:00:00,79742,45.7,41.0,58.5,2,1,82
2016-03-22 11:00:00,78399,45.7,41.0,58.5,2,1,82
2016-03-22 12:00:00,77051,45.7,41.0,58.5,2,1,82
2016-03-22 13:00:00,75805,45.7,41.0,58.5,2,1,82
2016-03-22 14:00:00,74906,45.7,41.0,58.5,2,1,82
2016-03-22 15:00:00,73766,45.7,41.0,58.5,2,1,82
2016-03-22 16:00:00,72769,45.7,41.0,58.5,2,1,82
2016-03-22 17:00:00,72386,45.7,41.0,58.5,2,1,82
2016-03-22 18:00:00,72308,45.7,41.0,58.5,2,1,82
2016-03-22 19:00:00,72791,45.7,41.0,58.5,2,1,82
2016-03-22 20:00:00,75713,45.7,41.0,58.5,2,1,82
2016-03-22 21:00:00,76638,45.7,41.0,58.5,2,1,82
2016-03-22 22:00:00,73728,45.7,41.0,58.5,2,1,82
2016-03-22 23:00:00,69686,45.7,41.0,58.5,2,1,82
2016-03-23 00:00:00,65587,38.7,38.9,59.9,3,1,83
2016-03-23 01:00:00,63487,38.7,38.9,59.9,3,1,83
2016-03-23 02:00:00,62450,38.7,38.9,59.9,3,1,83
2016-03-23 03:00:00,61611,38.7,38.9,59.9,3,1,83
2016-03-23 04:00:00,61950,38.7,38.9,59.9,3,1,83
2016-03-23 05:00:00,63419,38.7,38.9,59.9,3,1,83
2016-03-23 06:00:00,67850,38.7,38.9,59.9,3,1,83
2016-03-23 07:00:00,74274,38.7,38.9,59.9,3,1,83
2016-03-23 08:00:00,76951,38.7,38.9,59.9,3,1,83
2016-03-23 09:00:00,77035,38.7,38.9,59.9,3,1,83
2016-03-23 10:00:00,77253,38.7,38.9,59.9,3,1,83
2016-03-23 11:00:00,77400,38.7,38.9,59.9,3,1,83
2016-03-23 12:00:00,77203,38.7,38.9,59.9,3,1,83
2016-03-23 13:00:00,77047,38.7,38.9,59.9,3,1,83
2016-03-23 14:00:00,77055,38.7,38.9,59.9,3,1,83
2016-03-23 15:00:00,76599,38.7,38.9,59.9,3,1,83
2016-03-23 16:00:00,76116,38.7,38.9,59.9,3,1,83
2016-03-23 17:00:00,76116,38.7,38.9,59.9,3,1,83
2016-03-23 18:00:00,76327,38.7,38.9,59.9,3,1,83
2016-03-23 19:00:00,76827,38.7,38.9,59.9,3,1,83
2016-03-23 20:00:00,78585,38.7,38.9,59.9,3,1,83
2016-03-23 21:00:00,78472,38.7,38.9,59.9,3,1,83
2016-03-23 22:00:00,75237,38.7,38.9,59.9,3,1,83
2016-03-23 23:00:00,70807,38.7,38.9,59.9,3,1,83
2016-03-24 00:00:00,66924,35.8,34.5,40.2,4,1,84
2016-03-24 01:00:00,64650,35.8,34.5,40.2,4,1,84
2016-03-24 02:00:00,63204,35.8,34.5,40.2,4,1,84
2016-03-24 03:00:00,62287,35.8,34.5,40.2,4,1,84
2016-03-24 04:00:00,62222,35.8,34.5,40.2,4,1,84
2016-03-24 05:00:00,63904,35.8,34.5,40.2,4,1,84
2016-03-24 06:00:00,67709,35.8,34.5,40.2,4,1,84
2016-03-24 07:00:00,73708,35.8,34.5,40.2,4,1,84
2016-03-24 08:00:00,76561,35.8,34.5,40.2,4,1,84
2016-03-24 09:00:00,77515,35.8,34.5,40.2,4,1,84
2016-03-24 10:00:00,78270,35.8,34.5,40.2,4,1,84
2016-03-24 11:00:00,78852,35.8,34.5,40.2,4,1,84
2016-03-24 12:00:00,78714,35.8,34.5,40.2,4,1,84
2016-03-24 13:00:00,78170,35.8,34.5,40.2,4,1,84
2016-03-24 14:00:00,77983,35.8,34.5,40.2,4,1,84
2016-03-24 15:00:00,77043,35.8,34.5,40.2,4,1,84
2016-03-24 16:00:00,76323,35.8,34.5,40.2,4,1,84
2016-03-24 17:00:00,75957,35.8,34.5,40.2,4,1,84
2016-03-24 18:00:00,75701,35.8,34.5,40.2,4,1,84
2016-03-24 19:00:00,75671,35.8,34.5,40.2,4,1,84
2016-03-24 20:00:00,77231,35.8,34.5,40.2,4,1,84
2016-03-24 21:00:00,77870,35.8,34.5,40.2,4,1,84
2016-03-24 22:00:00,75248,35.8,34.5,40.2,4,1,84
2016-03-24 23:00:00,71410,35.8,34.5,40.2,4,1,84
2016-03-25 00:00:00,68045,42.7,38.5,43.8,5,1,85
2016-03-25 01:00:00,65665,42.7,38.5,43.8,5,1,85
2016-03-25 02:00:00,64114,42.7,38.5,43.8,5,1,85
2016-03-25 03:00:00,63643,42.7,38.5,43.8,5,1,85
2016-03-25 04:00:00,63802,42.7,38.5,43.8,5,1,85
2016-03-25 05:00:00,65019,42.7,38.5,43.8,5,1,85
2016-03-25 06:00:00,68042,42.7,38.5,43.8,5,1,85
2016-03-25 07:00:00,72962,42.7,38.5,43.8,5,1,85
2016-03-25 08:00:00,75535,42.7,38.5,43.8,5,1,85
2016-03-25 09:00:00,77017,42.7,38.5,43.8,5,1,85
2016-03-25 10:00:00,77227,42.7,38.5,43.8,5,1,85
2016-03-25 11:00:00,76485,42.7,38.5,43.8,5,1,85
2016-03-25 12:00:00,75051,42.7,38.5,43.8,5,1,85
2016-03-25 13:00:00,73142,42.7,38.5,43.8,5,1,85
2016-03-25 14:00:00,71670,42.7,38.5,43.8,5,1,85
2016-03-25 15:00:00,70329,42.7,38.5,43.8,5,1,85
2016-03-25 16:00:00,69249,42.7,38.5,43.8,5,1,85
2016-03-25 17:00:00,68780,42.7,38.5,43.8,5,1,85
2016-03-25 18:00:00,68444,42.7,38.5,43.8,5,1,85
2016-03-25 19:00:00,68411,42.7,38.5,43.8,5,1,85
2016-03-25 20:00:00,70880,42.7,38.5,43.8,5,1,85
2016-03-25 21:00:00,72531,42.7,38.5,43.8,5,1,85
2016-03-25 22:00:00,70999,42.7,38.5,43.8,5,1,85
2016-03-25 23:00:00,68244,42.7,38.5,43.8,5,1,85
2016-03-26 00:00:00,65609,50.2,48.0,56.4,6,1,86
2016-03-26 01:00:00,63614,50.2,48.0,56.4,6,1,86
2016-03-26 02:00:00,62505,50.2,48.0,56.4,6,1,86
2016-03-26 03:00:00,61896,50.2,48.0,56.4,6,1,86
2016-03-26 04:00:00,61789,50.2,48.0,56.4,6,1,86
2016-03-26 05:00:00,62119,50.2,48.0,56.4,6,1,86
2016-03-26 06:00:00,63584,50.2,48.0,56.4,6,1,86
2016-03-26 07:00:00,66149,50.2,48.0,56.4,6,1,86
2016-03-26 08:00:00,68042,50.2,48.0,56.4,6,1,86
2016-03-26 09:00:00,69830,50.2,48.0,56.4,6,1,86
2016-03-26 10:00:00,70497,50.2,48.0,56.4,6,1,86
2016-03-26 11:00:00,69905,50.2,48.0,56.4,6,1,86
2016-03-26 12:00:00,68646,50.2,48.0,56.4,6,1,86
2016-03-26 13:00:00,67307,50.2,48.0,56.4,6,1,86
2016-03-26 14:00:00,66143,50.2,48.0,56.4,6,1,86
2016-03-26 15:00:00,65371,50.2,48.0,56.4,6,1,86
2016-03-26 16:00:00,65083,50.2,48.0,56.4,6,1,86
2016-03-26 17:00:00,65316,50.2,48.0,56.4,6,1,86
2016-03-26 18:00:00,65803,50.2,48.0,56.4,6,1,86
2016-03-26 19:00:00,66143,50.2,48.0,56.4,6,1,86
2016-03-26 20:00:00,68646,50.2,48.0,56.4,6,1,86
2016-03-26 21:00:00,69754,50.2,48.0,56.4,6,1,86
2016-03-26 22:00:00,68182,50.2,48.0,56.4,6,1,86
2016-03-26 23:00:00,65185,50.2,48.0,56.4,6,1,86
2016-03-27 00:00:00,62452,46.2,47.0,46.8,7,1,87
2016-03-27 01:00:00,60432,46.2,47.0,46.8,7,1,87
2016-03-27 02:00:00,58753,46.2,47.0,46.8,7,1,87
2016-03-27 03:00:00,58048,46.2,47.0,46.8,7,1,87
2016-03-27 04:00:00,57750,46.2,47.0,46.8,7,1,87
2016-03-27 05:00:00,58229,46.2,47.0,46.8,7,1,87
2016-03-27 06:00:00,59522,46.2,47.0,46.8,7,1,87
2016-03-27 07:00:00,61191,46.2,47.0,46.8,7,1,87
2016-03-27 08:00:00,63315,46.2,47.0,46.8,7,1,87
2016-03-27 09:00:00,65493,46.2,47.0,46.8,7,1,87
2016-03-27 10:00:00,66406,46.2,47.0,46.8,7,1,87
2016-03-27 11:00:00,66151,46.2,47.0,46.8,7,1,87
2016-03-27 12:00:00,65542,46.2,47.0,46.8,7,1,87
2016-03-27 13:00:00,64686,46.2,47.0,46.8,7,1,87
2016-03-27 14:00:00,63601,46.2,47.0,46.8,7,1,87
2016-03-27 15:00:00,62767,46.2,47.0,46.8,7,1,87
2016-03-27 16:00:00,62658,46.2,47.0,46.8,7,1,87
2016-03-27 17:00:00,63137,46.2,47.0,46.8,7,1,87
2016-03-27 18:00:00,63936,46.2,47.0,46.8,7,1,87
2016-03-27 19:00:00,65078,46.2,47.0,46.8,7,1,87
2016-03-27 20:00:00,67865,46.2,47.0,46.8,7,1,87
2016-03-27 21:00:00,69401,46.2,47.0,46.8,7,1,87
2016-03-27 22:00:00,67700,46.2,47.0,46.8,7,1,87
2016-03-27 23:00:00,64495,46.2,47.0,46.8,7,1,87
2016-03-28 00:00:00,61847,45.9,40.9,45.5,1,1,88
2016-03-28 01:00:00,60450,45.9,40.9,45.5,1,1,88
2016-03-28 02:00:00,59840,45.9,40.9,45.5,1,1,88
2016-03-28 03:00:00,59549,45.9,40.9,45.5,1,1,88
2016-03-28 04:00:00,59903,45.9,40.9,45.5,1,1,88
2016-03-28 05:00:00,62041,45.9,40.9,45.5,1,1,88
2016-03-28 06:00:00,66728,45.9,40.9,45.5,1,1,88
2016-03-28 07:00:00,73393,45.9,40.9,45.5,1,1,88
2016-03-28 08:00:00,76597,45.9,40.9,45.5,1,1,88
2016-03-28 09:00:00,77498,45.9,40.9,45.5,1,1,88
2016-03-28 10:00:00,77854,45.9,40.9,45.5,1,1,88
2016-03-28 11:00:00,77872,45.9,40.9,45.5,1,1,88
2016-03-28 12:00:00,77317,45.9,40.9,45.5,1,1,88
2016-03-28 13:00:00,76839,45.9,40.9,45.5,1,1,88
2016-03-28 14:00:00,76578,45.9,40.9,45.5,1,1,88
2016-03-28 15:00:00,76085,45.9,40.9,45.5,1,1,88
2016-03-28 16:00:00,75270,45.9,40.9,45.5,1,1,88
2016-03-28 17:00:00,74750,45.9,40.9,45.5,1,1,88
2016-03-28 18:00:00,74267,45.9,40.9,45.5,1,1,88
2016-03-28 19:00:00,74370,45.9,40.9,45.5,1,1,88
2016-03-28 20:00:00,76484,45.9,40.9,45.5,1,1,88
2016-03-28 21:00:00,77757,45.9,40.9,45.5,1,1,88
2016-03-28 22:00:00,74942,45.9,40.9,45.5,1,1,88
2016-03-28 23:00:00,70731,45.9,40.9,45.5,1,1,88
2016-03-29 00:00:00,67094,51.4,46.4,51.4,2,1,89
2016-03-29 01:00:00,64816,51.4,46.4,51.4,2,1,89
2016-03-29 02:00:00,63605,51.4,46.4,51.4,2,1,89
2016-03-29 03:00:00,63422,51.4,46.4,51.4,2,1,89
2016-03-29 04:00:00,63933,51.4,46.4,51.4,2,1,89
2016-03-29 05:00:00,66004,51.4,46.4,51.4,2,1,89
2016-03-29 06:00:00,70347,51.4,46.4,51.4,2,1,89
2016-03-29 07:00:00,76643,51.4,46.4,51.4,2,1,89
2016-03-29 08:00:00,78670,51.4,46.4,51.4,2,1,89
2016-03-29 09:00:00,78025,51.4,46.4,51.4,2,1,89
2016-03-29 10:00:00,77511,51.4,46.4,51.4,2,1,89
2016-03-29 11:00:00,77039,51.4,46.4,51.4,2,1,89
2016-03-29 12:00:00,76374,51.4,46.4,51.4,2,1,89
2016-03-29 13:00:00,75744,51.4,46.4,51.4,2,1,89
2016-03-29 14:00:00,75341,51.4,46.4,51.4,2,1,89
2016-03-29 15:00:00,74535,51.4,46.4,51.4,2,1,89
2016-03-29 16:00:00,73438,51.4,46.4,51.4,2,1,89
2016-03-29 17:00:00,72912,51.4,46.4,51.4,2,1,89
2016-03-29 18:00:00,72741,51.4,46.4,51.4,2,1,89
2016-03-29 19:00:00,73063,51.4,46.4,51.4,2,1,89
2016-03-29 20:00:00,75848,51.4,46.4,51.4,2,1,89
2016-03-29 21:00:00,77038,51.4,46.4,51.4,2,1,89
2016-03-29 22:00:00,73998,51.4,46.4,51.4,2,1,89
2016-03-29 23:00:00,69605,51.4,46.4,51.4,2,1,89
2016-03-30 00:00:00,65712,60.9,60.3,58.9,3,1,90
2016-03-30 01:00:00,63720,60.9,60.3,58.9,3,1,90
2016-03-30 02:00:00,62250,60.9,60.3,58.9,3,1,90
2016-03-30 03:00:00,61525,60.9,60.3,58.9,3,1,90
2016-03-30 04:00:00,61489,60.9,60.3,58.9,3,1,90
2016-03-30 05:00:00,63265,60.9,60.3,58.9,3,1,90
2016-03-30 06:00:00,67878,60.9,60.3,58.9,3,1,90
2016-03-30 07:00:00,74142,60.9,60.3,58.9,3,1,90
2016-03-30 08:00:00,76522,60.9,60.3,58.9,3,1,90
2016-03-30 09:00:00,77053,60.9,60.3,58.9,3,1,90
2016-03-30 10:00:00,77252,60.9,60.3,58.9,3,1,90
2016-03-30 11:00:00,77409,60.9,60.3,58.9,3,1,90
2016-03-30 12:00:00,77377,60.9,60.3,58.9,3,1,90
2016-03-30 13:00:00,77045,60.9,60.3,58.9,3,1,90
2016-03-30 14:00:00,76879,60.9,60.3,58.9,3,1,90
2016-03-30 15:00:00,76268,60.9,60.3,58.9,3,1,90
2016-03-30 16:00:00,75725,60.9,60.3,58.9,3,1,90
2016-03-30 17:00:00,75674,60.9,60.3,58.9,3,1,90
2016-03-30 18:00:00,75582,60.9,60.3,58.9,3,1,90
2016-03-30 19:00:00,75882,60.9,60.3,58.9,3,1,90
2016-03-30 20:00:00,77792,60.9,60.3,58.9,3,1,90
2016-03-30 21:00:00,77686,60.9,60.3,58.9,3,1,90
2016-03-30 22:00:00,74314,60.9,60.3,58.9,3,1,90
2016-03-30 23:00:00,69833,60.9,60.3,58.9,3,1,90
2016-03-31 00:00:00,66031,45.1,47.4,50.3,4,1,91
2016-03-31 01:00:00,64164,45.1,47.4,50.3,4,1,91
2016-03-31 02:00:00,62616,45.1,47.4,50.3,4,1,91
2016-03-31 03:00:00,61714,45.1,47.4,50.3,4,1,91
2016-03-31 04:00:00,61632,45.1,47.4,50.3,4,1,91
2016-03-31 05:00:00,62950,45.1,47.4,50.3,4,1,91
2016-03-31 06:00:00,66394,45.1,47.4,50.3,4,1,91
2016-03-31 07:00:00,72576,45.1,47.4,50.3,4,1,91
2016-03-31 08:00:00,75571,45.1,47.4,50.3,4,1,91
2016-03-31 09:00:00,76453,45.1,47.4,50.3,4,1,91
2016-03-31 10:00:00,77175,45.1,47.4,50.3,4,1,91
2016-03-31 11:00:00,78032,45.1,47.4,50.3,4,1,91
2016-03-31 12:00:00,78308,45.1,47.4,50.3,4,1,91
