,hour,load_roll_mean_1d,load_lag24,load_roll_std_1d,temp3,dayofy,temp_gradient,temp2,load_roll_mean_2d,temp1,load
2017-04-12 05:00:00,5,72752.70833333333,62351.0,5945.027549425117,61.2,102.0,5.150000000000002,44.3,73240.1875,50.9,63951.0
2017-04-12 06:00:00,6,72817.41666666667,66736.0,5884.838772989091,61.2,102.0,5.150000000000002,44.3,73302.5,50.9,68289.0
2017-04-12 07:00:00,7,72861.625,72880.0,5889.312898674684,61.2,102.0,5.150000000000002,44.3,73349.0,50.9,73941.0
2017-04-12 08:00:00,8,72867.875,75541.0,5892.358805101844,61.2,102.0,5.150000000000002,44.3,73376.08333333333,50.9,75691.0
2017-04-12 09:00:00,9,72858.20833333333,76328.0,5886.623029705431,61.2,102.0,5.150000000000002,44.3,73372.0625,50.9,76096.0
2017-04-12 10:00:00,10,72818.375,77266.0,5858.667913685147,61.2,102.0,5.150000000000002,44.3,73346.70833333333,50.9,76310.0
2017-04-12 11:00:00,11,72768.45833333333,77740.0,5819.887022505503,61.2,102.0,5.150000000000002,44.3,73300.25,50.9,76542.0
2017-04-12 12:00:00,12,72720.16666666667,77976.0,5779.4658371113055,61.2,102.0,5.150000000000002,44.3,73247.79166666667,50.9,76817.0
2017-04-12 13:00:00,13,72698.91666666667,77809.0,5760.84925741722,61.2,102.0,5.150000000000002,44.3,73199.5,50.9,77299.0
2017-04-12 14:00:00,14,72702.66666666667,77773.0,5764.32406133415,61.2,102.0,5.150000000000002,44.3,73154.20833333333,50.9,77863.0
2017-04-12 15:00:00,15,72732.16666666667,77215.0,5790.174493630094,61.2,102.0,5.150000000000002,44.3,73113.52083333333,50.9,77923.0
2017-04-12 16:00:00,16,72786.04166666667,76484.0,5832.462396527034,61.2,102.0,5.150000000000002,44.3,73074.8125,50.9,77777.0
2017-04-12 17:00:00,17,72867.45833333333,76163.0,5894.955050013904,61.2,102.0,5.150000000000002,44.3,73033.375,50.9,78117.0
2017-04-12 18:00:00,18,72949.79166666667,76051.0,5954.846867518711,61.2,102.0,5.150000000000002,44.3,72993.66666666667,50.9,78027.0
2017-04-12 19:00:00,19,73023.58333333333,75879.0,6003.4976755719135,61.2,102.0,5.150000000000002,44.3,72957.29166666667,50.9,77650.0
2017-04-12 20:00:00,20,73078.375,77071.0,6047.879684597359,61.2,102.0,5.150000000000002,44.3,72924.375,50.9,78386.0
2017-04-12 21:00:00,21,73114.91666666667,78551.0,6084.919297931276,61.2,102.0,5.150000000000002,44.3,72906.58333333333,50.9,79428.0
2017-04-12 22:00:00,22,73128.375,75332.0,6090.390876388108,61.2,102.0,5.150000000000002,44.3,72887.22916666667,50.9,75655.0
2017-04-12 23:00:00,23,73121.375,70912.0,6093.144949450785,61.2,102.0,5.150000000000002,44.3,72868.39583333333,50.9,70744.0
2017-04-13 00:00:00,0,73105.625,66732.0,6110.8415830619015,65.2,103.0,4.900000000000002,50.0,72850.16666666667,55.4,66354.0
2017-04-13 01:00:00,1,73078.83333333333,64572.0,6151.158658382772,65.2,103.0,4.900000000000002,50.0,72839.6875,55.4,63929.0
2017-04-13 02:00:00,2,73041.91666666667,62739.0,6218.205346553113,65.2,103.0,4.900000000000002,50.0,72827.04166666667,55.4,61853.0
2017-04-13 03:00:00,3,72982.66666666667,62133.0,6332.396267825578,65.2,103.0,4.900000000000002,50.0,72809.125,55.4,60711.0
2017-04-13 04:00:00,4,72918.875,62231.0,6451.998263515655,65.2,103.0,4.900000000000002,50.0,72802.45833333333,55.4,60700.0
2017-04-13 05:00:00,5,72844.66666666667,63951.0,6568.812490568569,65.2,103.0,4.900000000000002,50.0,72798.6875,55.4,62170.0
2017-04-13 06:00:00,6,72768.125,68289.0,6634.577816997885,65.2,103.0,4.900000000000002,50.0,72792.77083333333,55.4,66452.0
2017-04-13 07:00:00,7,72692.5,73941.0,6630.970661453822,65.2,103.0,4.900000000000002,50.0,72777.0625,55.4,72126.0
2017-04-13 08:00:00,8,72646.75,75691.0,6613.147045684375,65.2,103.0,4.900000000000002,50.0,72757.3125,55.4,74593.0
2017-04-13 09:00:00,9,72625.75,76096.0,6602.509425772083,65.2,103.0,4.900000000000002,50.0,72741.97916666667,55.4,75592.0
2017-04-13 10:00:00,10,72635.16666666667,76310.0,6608.151209363705,65.2,103.0,4.900000000000002,50.0,72726.77083333333,55.4,76536.0
2017-04-13 11:00:00,11,72683.29166666667,76542.0,6641.95970609102,65.2,103.0,4.900000000000002,50.0,72725.875,55.4,77697.0
2017-04-13 12:00:00,12,72749.625,76817.0,6692.793170156694,65.2,103.0,4.900000000000002,50.0,72734.89583333333,55.4,78409.0
2017-04-13 13:00:00,13,72835.29166666667,77299.0,6766.310679801622,65.2,103.0,4.900000000000002,50.0,72767.10416666667,55.4,79355.0
2017-04-13 14:00:00,14,72944.70833333333,77863.0,6871.5612964143775,65.2,103.0,4.900000000000002,50.0,72823.6875,55.4,80489.0
2017-04-13 15:00:00,15,73048.95833333333,77923.0,6968.664955289186,65.2,103.0,4.900000000000002,50.0,72890.5625,55.4,80425.0
2017-04-13 16:00:00,16,73159.79166666667,77777.0,7067.582650379486,65.2,103.0,4.900000000000002,50.0,72972.91666666667,55.4,80437.0
2017-04-13 17:00:00,17,73255.0,78117.0,7152.150117577605,65.2,103.0,4.900000000000002,50.0,73061.22916666667,55.4,80402.0
2017-04-13 18:00:00,18,73344.95833333333,78027.0,7227.957005715152,65.2,103.0,4.900000000000002,50.0,73147.375,55.4,80186.0
2017-04-13 19:00:00,19,73396.95833333333,77650.0,7264.671299182253,65.2,103.0,4.900000000000002,50.0,73210.27083333333,55.4,78898.0
2017-04-13 20:00:00,20,73418.5,78386.0,7280.8568236831825,65.2,103.0,4.900000000000002,50.0,73248.4375,55.4,78903.0
2017-04-13 21:00:00,21,73428.70833333333,79428.0,7289.815197033563,65.2,103.0,4.900000000000002,50.0,73271.8125,55.4,79673.0
2017-04-13 22:00:00,22,73454.70833333333,75655.0,7299.207500040028,65.2,103.0,4.900000000000002,50.0,73291.54166666667,55.4,76279.0
2017-04-13 23:00:00,23,73486.95833333333,70744.0,7288.41197875908,65.2,103.0,4.900000000000002,50.0,73304.16666666667,55.4,71518.0
2017-04-14 00:00:00,0,73494.66666666667,66354.0,7280.633737746035,71.2,104.0,0.4500000000000028,61.9,73300.14583333333,70.3,66539.0
2017-04-14 01:00:00,1,73460.75,63929.0,7328.868850678951,71.2,104.0,0.4500000000000028,61.9,73269.79166666667,70.3,63115.0
2017-04-14 02:00:00,2,73411.375,61853.0,7413.968636313135,71.2,104.0,0.4500000000000028,61.9,73226.64583333333,70.3,60668.0
2017-04-14 03:00:00,3,73352.41666666667,60711.0,7524.164757441116,71.2,104.0,0.4500000000000028,61.9,73167.54166666667,70.3,59296.0
2017-04-14 04:00:00,4,73276.08333333333,60700.0,7666.060458233609,71.2,104.0,0.4500000000000028,61.9,73097.47916666667,70.3,58868.0
2017-04-14 05:00:00,5,73168.125,62170.0,7845.40960391989,71.2,104.0,0.4500000000000028,61.9,73006.39583333333,70.3,59579.0
2017-04-14 06:00:00,6,73001.5,66452.0,8034.441156400975,71.2,104.0,0.4500000000000028,61.9,72884.8125,70.3,62453.0
2017-04-14 07:00:00,7,72755.5,72126.0,8151.938590459727,71.2,104.0,0.4500000000000028,61.9,72724.0,70.3,66222.0
2017-04-14 08:00:00,8,72504.75,74593.0,8185.447119339067,71.2,104.0,0.4500000000000028,61.9,72575.75,70.3,68575.0
2017-04-14 09:00:00,9,72308.25,75592.0,8164.692130568954,71.2,104.0,0.4500000000000028,61.9,72467.0,70.3,70876.0
2017-04-14 10:00:00,10,72148.58333333333,76536.0,8115.742752672389,71.2,104.0,0.4500000000000028,61.9,72391.875,70.3,72704.0
2017-04-14 11:00:00,11,72006.95833333333,77697.0,8044.050274848711,71.2,104.0,0.4500000000000028,61.9,72345.125,70.3,74298.0
2017-04-14 12:00:00,12,71876.41666666667,78409.0,7960.62767853454,71.2,104.0,0.4500000000000028,61.9,72313.02083333333,70.3,75276.0
2017-04-14 13:00:00,13,71739.25,79355.0,7853.80926269546,71.2,104.0,0.4500000000000028,61.9,72287.27083333333,70.3,76063.0
2017-04-14 14:00:00,14,71580.41666666667,80489.0,7706.324719892375,71.2,104.0,0.4500000000000028,61.9,72262.5625,70.3,76677.0
2017-04-14 15:00:00,15,71440.08333333333,80425.0,7567.679570365589,71.2,104.0,0.4500000000000028,61.9,72244.52083333333,70.3,77057.0
2017-04-14 16:00:00,16,71288.95833333333,80437.0,7414.873914782374,71.2,104.0,0.4500000000000028,61.9,72224.375,70.3,76810.0
2017-04-14 17:00:00,17,71137.91666666667,80402.0,7256.396625927523,71.2,104.0,0.4500000000000028,61.9,72196.45833333333,70.3,76777.0
2017-04-14 18:00:00,18,70956.0,80186.0,7072.087078945841,71.2,104.0,0.4500000000000028,61.9,72150.47916666667,70.3,75820.0
2017-04-14 19:00:00,19,70770.625,78898.0,6911.340748381337,71.2,104.0,0.4500000000000028,61.9,72083.79166666667,70.3,74449.0
2017-04-14 20:00:00,20,70572.33333333333,78903.0,6733.863085776991,71.2,104.0,0.4500000000000028,61.9,71995.41666666667,70.3,74144.0
2017-04-14 21:00:00,21,70380.29166666667,79673.0,6525.537768806534,71.2,104.0,0.4500000000000028,61.9,71904.5,70.3,75064.0
2017-04-14 22:00:00,22,70219.5,76279.0,6420.57138186193,71.2,104.0,0.4500000000000028,61.9,71837.10416666667,70.3,72420.0
2017-04-14 23:00:00,23,70089.625,71518.0,6424.687329984451,71.2,104.0,0.4500000000000028,61.9,71788.29166666667,70.3,68401.0
2017-04-15 00:00:00,0,69992.04166666667,66539.0,6498.325934787317,68.7,105.0,0.4500000000000028,68.3,71743.35416666667,67.8,64197.0
2017-04-15 01:00:00,1,69910.875,63115.0,6599.338124339985,68.7,105.0,0.4500000000000028,68.3,71685.8125,67.8,61167.0
2017-04-15 02:00:00,2,69838.125,60668.0,6714.282889694588,68.7,105.0,0.4500000000000028,68.3,71624.75,67.8,58922.0
2017-04-15 03:00:00,3,69763.16666666667,59296.0,6845.845440639228,68.7,105.0,0.4500000000000028,68.3,71557.79166666667,67.8,57497.0
2017-04-15 04:00:00,4,69680.45833333333,58868.0,6993.595380491639,68.7,105.0,0.4500000000000028,68.3,71478.27083333333,67.8,56883.0
2017-04-15 05:00:00,5,69569.91666666667,59579.0,7178.71895994102,68.7,105.0,0.4500000000000028,68.3,71369.02083333333,67.8,56926.0
2017-04-15 06:00:00,6,69376.5,62453.0,7436.706593414952,68.7,105.0,0.4500000000000028,68.3,71189.0,67.8,57811.0
2017-04-15 07:00:00,7,69096.41666666667,66222.0,7683.176358075819,68.7,105.0,0.4500000000000028,68.3,70925.95833333333,67.8,59500.0
2017-04-15 08:00:00,8,68804.79166666667,68575.0,7835.152904805795,68.7,105.0,0.4500000000000028,68.3,70654.77083333333,67.8,61576.0
2017-04-15 09:00:00,9,68571.16666666667,70876.0,7854.279551644598,68.7,105.0,0.4500000000000028,68.3,70439.70833333333,67.8,65269.0
2017-04-15 10:00:00,10,68395.875,72704.0,7804.822936535616,68.7,105.0,0.4500000000000028,68.3,70272.22916666667,67.8,68497.0
2017-04-15 11:00:00,11,68251.375,74298.0,7722.467964451317,68.7,105.0,0.4500000000000028,68.3,70129.16666666667,67.8,70830.0
2017-04-15 12:00:00,12,68123.79166666667,75276.0,7626.059852097545,68.7,105.0,0.4500000000000028,68.3,70000.10416666667,67.8,72214.0
2017-04-15 13:00:00,13,67994.875,76063.0,7511.302470930265,68.7,105.0,0.4500000000000028,68.3,69867.0625,67.8,72969.0
2017-04-15 14:00:00,14,67855.5,76677.0,7372.957904456673,68.7,105.0,0.4500000000000028,68.3,69717.95833333333,67.8,73332.0
2017-04-15 15:00:00,15,67717.41666666667,77057.0,7222.636926129356,68.7,105.0,0.4500000000000028,68.3,69578.75,67.8,73743.0
2017-04-15 16:00:00,16,67622.29166666667,76810.0,7111.861857851685,68.7,105.0,0.4500000000000028,68.3,69455.625,67.8,74527.0
2017-04-15 17:00:00,17,67534.83333333333,76777.0,7006.512744625564,68.7,105.0,0.4500000000000028,68.3,69336.375,67.8,74678.0
2017-04-15 18:00:00,18,67500.5,75820.0,6966.050624591282,68.7,105.0,0.4500000000000028,68.3,69228.25,67.8,74996.0
2017-04-15 19:00:00,19,67487.58333333333,74449.0,6952.881278990092,68.7,105.0,0.4500000000000028,68.3,69129.10416666667,67.8,74139.0
2017-04-15 20:00:00,20,67483.875,74144.0,6949.199467894557,68.7,105.0,0.4500000000000028,68.3,69028.10416666667,67.8,74055.0
2017-04-15 21:00:00,21,67477.125,75064.0,6941.591017431208,68.7,105.0,0.4500000000000028,68.3,68928.70833333333,67.8,74902.0
2017-04-15 22:00:00,22,67487.125,72420.0,6949.1899891610055,68.7,105.0,0.4500000000000028,68.3,68853.3125,67.8,72660.0
2017-04-15 23:00:00,23,67498.20833333333,68401.0,6950.9228163035405,68.7,105.0,0.4500000000000028,68.3,68793.91666666667,67.8,68667.0
2017-04-16 00:00:00,0,67515.16666666667,64197.0,6943.010584107965,63.3,106.0,1.7999999999999972,53.7,68753.60416666667,59.7,64604.0
2017-04-16 01:00:00,1,67541.16666666667,61167.0,6919.3325492822605,63.3,106.0,1.7999999999999972,53.7,68726.02083333333,59.7,61791.0
2017-04-16 02:00:00,2,67563.95833333333,58922.0,6890.548413079449,63.3,106.0,1.7999999999999972,53.7,68701.04166666667,59.7,59469.0
2017-04-16 03:00:00,3,67588.66666666667,57497.0,6853.845969944966,63.3,106.0,1.7999999999999972,53.7,68675.91666666667,59.7,58090.0
2017-04-16 04:00:00,4,67595.70833333333,56883.0,6842.446044198984,63.3,106.0,1.7999999999999972,53.7,68638.08333333333,59.7,57052.0
2017-04-16 05:00:00,5,67585.375,56926.0,6859.426004714325,63.3,106.0,1.7999999999999972,53.7,68577.64583333333,59.7,56678.0
2017-04-16 06:00:00,6,67562.125,57811.0,6894.850853213881,63.3,106.0,1.7999999999999972,53.7,68469.3125,59.7,57253.0
2017-04-16 07:00:00,7,67521.20833333333,59500.0,6947.4875907982805,63.3,106.0,1.7999999999999972,53.7,68308.8125,59.7,58518.0
2017-04-16 08:00:00,8,67471.5,61576.0,6995.972885075842,63.3,106.0,1.7999999999999972,53.7,68138.14583333333,59.7,60383.0
2017-04-16 09:00:00,9,67401.625,65269.0,7027.232665867708,63.3,106.0,1.7999999999999972,53.7,67986.39583333333,59.7,63592.0
2017-04-16 10:00:00,10,67296.33333333333,68497.0,7029.037930748766,63.3,106.0,1.7999999999999972,53.7,67846.10416666667,59.7,65970.0
2017-04-16 11:00:00,11,67155.0,70830.0,6988.883950215952,63.3,106.0,1.7999999999999972,53.7,67703.1875,59.7,67438.0
2017-04-16 12:00:00,12,67001.54166666667,72214.0,6912.994009264179,63.3,106.0,1.7999999999999972,53.7,67562.66666666667,59.7,68531.0
2017-04-16 13:00:00,13,66833.70833333333,72969.0,6809.9450580648345,63.3,106.0,1.7999999999999972,53.7,67414.29166666667,59.7,68941.0
2017-04-16 14:00:00,14,66644.5,73332.0,6683.4548798099895,63.3,106.0,1.7999999999999972,53.7,67250.0,59.7,68791.0
2017-04-16 15:00:00,15,66436.66666666667,73743.0,6528.8854010260775,63.3,106.0,1.7999999999999972,53.7,67077.04166666667,59.7,68755.0
2017-04-16 16:00:00,16,66171.0,74527.0,6311.471543427864,63.3,106.0,1.7999999999999972,53.7,66896.64583333333,59.7,68151.0
2017-04-16 17:00:00,17,65889.16666666667,74678.0,6061.138361059386,63.3,106.0,1.7999999999999972,53.7,66712.0,59.7,67914.0
2017-04-16 18:00:00,18,65603.29166666667,74996.0,5767.631285925278,63.3,106.0,1.7999999999999972,53.7,66551.89583333333,59.7,68135.0
2017-04-16 19:00:00,19,65355.458333333336,74139.0,5506.801841354874,63.3,106.0,1.7999999999999972,53.7,66421.52083333333,59.7,68191.0
2017-04-16 20:00:00,20,65157.208333333336,74055.0,5260.113992643288,63.3,106.0,1.7999999999999972,53.7,66320.54166666667,59.7,69297.0
2017-04-16 21:00:00,21,65019.333333333336,74902.0,5032.004541946182,63.3,106.0,1.7999999999999972,53.7,66248.22916666667,59.7,71593.0
2017-04-16 22:00:00,22,64881.125,72660.0,4855.478629635625,63.3,106.0,1.7999999999999972,53.7,66184.125,59.7,69343.0
2017-04-16 23:00:00,23,64746.54166666666,68667.0,4790.30686118307,63.3,106.0,1.7999999999999972,53.7,66122.375,59.7,65437.0
2017-04-17 00:00:00,0,64638.333333333336,64604.0,4822.887775262443,64.2,107.0,3.0500000000000007,48.8,66076.75,58.1,62007.0
2017-04-17 01:00:00,1,64554.458333333336,61791.0,4891.573775198605,64.2,107.0,3.0500000000000007,48.8,66047.8125,58.1,59778.0
2017-04-17 02:00:00,2,64495.333333333336,59469.0,4963.7580229265095,64.2,107.0,3.0500000000000007,48.8,66029.64583333333,58.1,58050.0
2017-04-17 03:00:00,3,64478.958333333336,58090.0,4986.403953704024,64.2,107.0,3.0500000000000007,48.8,66033.8125,58.1,57697.0
2017-04-17 04:00:00,4,64508.958333333336,57052.0,4941.743843584172,64.2,107.0,3.0500000000000007,48.8,66052.33333333333,58.1,57772.0
2017-04-17 05:00:00,5,64613.91666666666,56678.0,4792.692552816152,64.2,107.0,3.0500000000000007,48.8,66099.64583333333,58.1,59197.0
2017-04-17 06:00:00,6,64875.958333333336,57253.0,4537.887245225963,64.2,107.0,3.0500000000000007,48.8,66219.04166666667,58.1,63542.0
2017-04-17 07:00:00,7,65307.66666666666,58518.0,4397.397715318525,64.2,107.0,3.0500000000000007,48.8,66414.4375,58.1,68879.0
2017-04-17 08:00:00,8,65789.70833333333,60383.0,4467.620400357255,64.2,107.0,3.0500000000000007,48.8,66630.60416666667,58.1,71952.0
2017-04-17 09:00:00,9,66231.08333333333,63592.0,4755.075328959508,64.2,107.0,3.0500000000000007,48.8,66816.35416666667,58.1,74185.0
2017-04-17 10:00:00,10,66649.875,65970.0,5156.726635416353,64.2,107.0,3.0500000000000007,48.8,66973.10416666667,58.1,76021.0
2017-04-17 11:00:00,11,67075.04166666667,67438.0,5624.014313478347,64.2,107.0,3.0500000000000007,48.8,67115.02083333333,58.1,77642.0
2017-04-17 12:00:00,12,67488.16666666667,68531.0,6081.197305357501,64.2,107.0,3.0500000000000007,48.8,67244.85416666667,58.1,78446.0
2017-04-17 13:00:00,13,67906.625,68941.0,6515.543214116566,64.2,107.0,3.0500000000000007,48.8,67370.16666666667,58.1,78984.0
2017-04-17 14:00:00,14,68343.25,68791.0,6916.180638940466,64.2,107.0,3.0500000000000007,48.8,67493.875,58.1,79270.0
2017-04-17 15:00:00,15,68764.91666666667,68755.0,7243.145814984078,64.2,107.0,3.0500000000000007,48.8,67600.79166666667,58.1,78875.0
2017-04-17 16:00:00,16,69187.79166666667,68151.0,7497.54125482303,64.2,107.0,3.0500000000000007,48.8,67679.39583333333,58.1,78300.0
2017-04-17 17:00:00,17,69606.0,67914.0,7700.580412908601,64.2,107.0,3.0500000000000007,48.8,67747.58333333333,58.1,77951.0
2017-04-17 18:00:00,18,69984.625,68135.0,7847.111458656899,64.2,107.0,3.0500000000000007,48.8,67793.95833333333,58.1,77222.0
2017-04-17 19:00:00,19,70349.875,68191.0,7963.148221175484,64.2,107.0,3.0500000000000007,48.8,67852.66666666667,58.1,76957.0
2017-04-17 20:00:00,20,70702.54166666667,69297.0,8100.727390739472,64.2,107.0,3.0500000000000007,48.8,67929.875,58.1,77761.0
2017-04-17 21:00:00,21,71011.83333333333,71593.0,8276.015212475144,64.2,107.0,3.0500000000000007,48.8,68015.58333333333,58.1,79016.0
2017-04-17 22:00:00,22,71278.54166666667,69343.0,8322.904582767904,64.2,107.0,3.0500000000000007,48.8,68079.83333333333,58.1,75744.0
2017-04-17 23:00:00,23,71493.16666666667,65437.0,8231.632363166926,64.2,107.0,3.0500000000000007,48.8,68119.85416666667,58.1,70588.0
2017-04-18 00:00:00,0,71692.33333333333,62007.0,8047.909183875162,70.6,108.0,3.049999999999997,62.2,68165.33333333333,64.5,66787.0
2017-04-18 01:00:00,1,71866.58333333333,59778.0,7820.798074014619,70.6,108.0,3.049999999999997,62.2,68210.52083333333,64.5,63960.0
2017-04-18 02:00:00,2,72027.58333333333,58050.0,7559.405698499761,70.6,108.0,3.049999999999997,62.2,68261.45833333333,64.5,61914.0
2017-04-18 03:00:00,3,72162.375,57697.0,7317.746248513028,70.6,108.0,3.049999999999997,62.2,68320.66666666667,64.5,60932.0
2017-04-18 04:00:00,4,72294.08333333333,57772.0,7071.793554659798,70.6,108.0,3.049999999999997,62.2,68401.52083333333,64.5,60933.0
2017-04-18 05:00:00,5,72433.29166666667,59197.0,6831.571685480451,70.6,108.0,3.049999999999997,62.2,68523.60416666667,64.5,62538.0
2017-04-18 06:00:00,6,72564.66666666667,63542.0,6681.828854482675,70.6,108.0,3.049999999999997,62.2,68720.3125,64.5,66695.0
2017-04-18 07:00:00,7,72689.91666666667,68879.0,6637.765973820248,70.6,108.0,3.049999999999997,62.2,68998.79166666667,64.5,71885.0
2017-04-18 08:00:00,8,72787.58333333333,71952.0,6643.6782826387525,70.6,108.0,3.049999999999997,62.2,69288.64583333333,64.5,74296.0
2017-04-18 09:00:00,9,72844.25,74185.0,6661.89068508463,70.6,108.0,3.049999999999997,62.2,69537.66666666667,64.5,75545.0
2017-04-18 10:00:00,10,72872.41666666667,76021.0,6677.317262108932,70.6,108.0,3.049999999999997,62.2,69761.14583333333,64.5,76697.0
2017-04-18 11:00:00,11,72880.5,77642.0,6683.45679888978,70.6,108.0,3.049999999999997,62.2,69977.77083333333,64.5,77836.0
2017-04-18 12:00:00,12,72893.91666666667,78446.0,6695.427465762935,70.6,108.0,3.049999999999997,62.2,70191.04166666667,64.5,78768.0
2017-04-18 13:00:00,13,72932.375,78984.0,6734.466673391242,70.6,108.0,3.049999999999997,62.2,70419.5,64.5,79907.0
2017-04-18 14:00:00,14,72997.5,79270.0,6805.600462280399,70.6,108.0,3.049999999999997,62.2,70670.375,64.5,80833.0
2017-04-18 15:00:00,15,73089.79166666667,78875.0,6903.092155154342,70.6,108.0,3.049999999999997,62.2,70927.35416666667,64.5,81090.0
2017-04-18 16:00:00,16,73203.5,78300.0,7014.228142482944,70.6,108.0,3.049999999999997,62.2,71195.64583333333,64.5,81029.0
2017-04-18 17:00:00,17,73332.58333333333,77951.0,7132.89785563046,70.6,108.0,3.049999999999997,62.2,71469.29166666667,64.5,81049.0
2017-04-18 18:00:00,18,73485.79166666667,77222.0,7258.4555907867025,70.6,108.0,3.049999999999997,62.2,71735.20833333333,64.5,80899.0
2017-04-18 19:00:00,19,73619.58333333333,76957.0,7354.182778568707,70.6,108.0,3.049999999999997,62.2,71984.72916666667,64.5,80168.0
2017-04-18 20:00:00,20,73724.66666666667,77761.0,7433.522394425308,70.6,108.0,3.049999999999997,62.2,72213.60416666667,64.5,80283.0
2017-04-18 21:00:00,21,73820.70833333333,79016.0,7519.2551809647985,70.6,108.0,3.049999999999997,62.2,72416.27083333333,64.5,81321.0
2017-04-18 22:00:00,22,73902.5,75744.0,7551.692064927893,70.6,108.0,3.049999999999997,62.2,72590.52083333333,64.5,77707.0
2017-04-18 23:00:00,23,73969.29166666667,70588.0,7528.15432937587,70.6,108.0,3.049999999999997,62.2,72731.22916666667,64.5,72191.0
2017-04-19 00:00:00,0,73994.45833333333,66787.0,7504.071016740976,70.5,109.0,6.050000000000001,52.0,72843.39583333333,58.4,67391.0
2017-04-19 01:00:00,1,74014.75,63960.0,7476.364515563818,70.5,109.0,6.050000000000001,52.0,72940.66666666667,58.4,64447.0
2017-04-19 02:00:00,2,74034.20833333333,61914.0,7444.0390741408255,70.5,109.0,6.050000000000001,52.0,73030.89583333333,58.4,62381.0
2017-04-19 03:00:00,3,74052.125,60932.0,7411.579672686638,70.5,109.0,6.050000000000001,52.0,73107.25,58.4,61362.0
2017-04-19 04:00:00,4,74046.45833333333,60933.0,7422.090798709749,70.5,109.0,6.050000000000001,52.0,73170.27083333333,58.4,60797.0
2017-04-19 05:00:00,5,74032.0,62538.0,7445.784316441961,70.5,109.0,6.050000000000001,52.0,73232.64583333333,58.4,62191.0
2017-04-19 06:00:00,6,74018.0,66695.0,7460.480955472849,70.5,109.0,6.050000000000001,52.0,73291.33333333333,58.4,66359.0
2017-04-19 07:00:00,7,74010.04166666667,71885.0,7462.95668461675,70.5,109.0,6.050000000000001,52.0,73349.97916666667,58.4,71694.0
2017-04-19 08:00:00,8,74029.5,74296.0,7464.343367842881,70.5,109.0,6.050000000000001,52.0,73408.54166666667,58.4,74763.0
2017-04-19 09:00:00,9,74075.04166666667,75545.0,7477.314848662653,70.5,109.0,6.050000000000001,52.0,73459.64583333333,58.4,76638.0
2017-04-19 10:00:00,10,74146.66666666667,76697.0,7511.676676533015,70.5,109.0,6.050000000000001,52.0,73509.54166666667,58.4,78416.0
2017-04-19 11:00:00,11,74244.41666666667,77836.0,7576.756033605016,70.5,109.0,6.050000000000001,52.0,73562.45833333333,58.4,80182.0
2017-04-19 12:00:00,12,74357.58333333333,78768.0,7667.00365437817,70.5,109.0,6.050000000000001,52.0,73625.75,58.4,81484.0
2017-04-19 13:00:00,13,74472.875,79907.0,7774.136285383212,70.5,109.0,6.050000000000001,52.0,73702.625,58.4,82674.0
2017-04-19 14:00:00,14,74620.25,80833.0,7931.873270985402,70.5,109.0,6.050000000000001,52.0,73808.875,58.4,84370.0
2017-04-19 15:00:00,15,74789.41666666667,81090.0,8116.990408834882,70.5,109.0,6.050000000000001,52.0,73939.60416666667,58.4,85150.0
2017-04-19 16:00:00,16,74970.04166666667,81029.0,8307.86340177498,70.5,109.0,6.050000000000001,52.0,74086.77083333333,58.4,85364.0
2017-04-19 17:00:00,17,75163.25,81049.0,8506.917365605073,70.5,109.0,6.050000000000001,52.0,74247.91666666667,58.4,85686.0
2017-04-19 18:00:00,18,75359.29166666667,80899.0,8696.935609638836,70.5,109.0,6.050000000000001,52.0,74422.54166666667,58.4,85604.0
2017-04-19 19:00:00,19,75537.08333333333,80168.0,8841.920939807855,70.5,109.0,6.050000000000001,52.0,74578.33333333333,58.4,84435.0
2017-04-19 20:00:00,20,75694.66666666667,80283.0,8963.05381124111,70.5,109.0,6.050000000000001,52.0,74709.66666666667,58.4,84065.0
2017-04-19 21:00:00,21,75834.625,81321.0,9080.188998285252,70.5,109.0,6.050000000000001,52.0,74827.66666666667,58.4,84680.0
2017-04-19 22:00:00,22,75956.70833333333,77707.0,9126.038844876985,70.5,109.0,6.050000000000001,52.0,74929.60416666667,58.4,80637.0
2017-04-19 23:00:00,23,76078.08333333333,72191.0,9093.089688314158,70.5,109.0,6.050000000000001,52.0,75023.6875,58.4,75104.0
2017-04-20 00:00:00,0,76178.5,67391.0,9005.874401697232,55.1,110.0,2.25,50.2,75086.47916666667,50.6,69801.0
2017-04-20 01:00:00,1,76294.25,64447.0,8865.29214923678,55.1,110.0,2.25,50.2,75154.5,50.6,67225.0
2017-04-20 02:00:00,2,76389.29166666667,62381.0,8720.695616846258,55.1,110.0,2.25,50.2,75211.75,50.6,64662.0
2017-04-20 03:00:00,3,76464.75,61362.0,8591.898237648173,55.1,110.0,2.25,50.2,75258.4375,50.6,63173.0
2017-04-20 04:00:00,4,76554.83333333333,60797.0,8430.298837690654,55.1,110.0,2.25,50.2,75300.64583333333,50.6,62959.0
2017-04-20 05:00:00,5,76632.875,62191.0,8299.19750605924,55.1,110.0,2.25,50.2,75332.4375,50.6,64064.0
2017-04-20 06:00:00,6,76700.04166666667,66359.0,8218.565729516127,55.1,110.0,2.25,50.2,75359.02083333333,50.6,67971.0
