7.482873876892703993e+04,-3.897406171657910363e+03,-2.940133720147236431e+02,-4.816129903746976737e+01,-2.364207849080386836e+01,-2.451584772643573373e+01
7.678650301446818048e+04,-3.152574346906151277e+03,-2.187411389007158959e+02,-1.242080272373844529e+01,3.890477639618016070e+01,2.732849766570494765e+01
7.968918313247627520e+04,-2.111093307112530965e+03,-6.470110460791799767e+01,6.158370349680351019e+00,-3.148203969899874366e+01,-1.906505140723684377e+01
8.325882208933818038e+04,-9.332737469476459182e+02,9.656042634170808014e+01,1.821706368300552015e+01,9.700805683625789655e+00,-2.663809970948231506e-02
8.718858983146534592e+04,1.431157721956687965e+02,1.854175948001362713e+02,2.967983714371286386e+00,2.249256359621461243e+01,2.141625422739421936e+01
9.117260902297415305e+04,9.729903467013836007e+02,1.727162091875593717e+02,-3.293585449427978151e+00,-4.957524011060380076e+01,-3.344675330390674617e+01
9.495136802074698790e+04,1.539111042379737000e+03,1.367413267293404999e+02,1.589434057419044244e+01,4.880730946677206816e+01,3.007796010221536775e+01
9.829875599355313170e+04,1.866278385593955363e+03,5.402813849915279576e+01,-1.252481743895529576e+01,-1.270080685860768632e+01,-1.283689334930650006e+01
1.010686516761560924e+05,2.067849639106461382e+03,-3.615559369274971568e-01,-1.565537149996645816e+01,-3.245679324596347470e+01,-8.027594580191561136e+00
1.031428929509802838e+05,2.254592596638332452e+03,-2.689401323647463826e+01,2.767100611224378781e+01,4.975105243475899641e+01,2.098640707052165766e+01
1.044242864883658476e+05,2.457968111690353453e+03,-5.584723003390204354e+01,1.882876150925104353e-01,-2.427259908092809226e+01,-2.132305855663169680e+01
1.049204532932060683e+05,2.561691646214812863e+03,1.001787116530232851e+02,-9.212819985572571113e+01,1.336798685656397545e+01,6.436561925252891392e+00
1.046513185434140178e+05,2.443110940460968322e+03,2.859735917274335861e+02,1.837034344607667791e+01,-4.304213889883833843e+01,2.326871985051091940e+01
1.035751228280995128e+05,2.218050445846379716e+03,1.146197862424477307e+02,2.539378683922524544e+02,-2.075959090032680532e+00,-5.165496949019460970e+01
1.016736167546153447e+05,2.043457726700509966e+03,-2.975283459772297192e+02,9.554866404769706278e+00,1.644115763398334593e+02,5.548742191730179485e+01
9.901334530491026817e+04,1.971962093786857395e+03,-4.091184472377271959e+02,-4.298385243193839074e+02,-1.799768544939013566e+02,-2.237357264542222524e+01
9.575453236830100650e+04,1.974715232076013535e+03,1.903766534503837136e+02,-7.235369766868490160e+01,-7.540902690415295240e+01,-3.486152925372940814e+01
9.198731007879512617e+04,1.655603103046468277e+03,8.052526880046234510e+02,4.693898397663181186e+02,2.506038793148116781e+02,7.684041107358605416e+01
8.782539562099341128e+04,6.548702969287087399e+02,5.409595416479810410e+02,1.352270476953771663e+02,-1.049385035659188219e+02,-7.351400369859256045e+01
8.360700846521649510e+04,-7.601986685970681492e+02,-1.856344577166348415e+02,-3.030210206532794928e+02,-7.862401048985195473e+01,3.646969224132519827e+01
7.967577392340447113e+04,-2.102849094630084892e+03,-6.217478618364285694e+02,-1.219970269110327763e+02,6.655725593658060291e+01,7.262804037356000997e+00
7.629672172931469686e+04,-2.994970037574466915e+03,-4.640786401608122560e+02,9.408413389554465311e+01,-4.643104510774738181e+00,-3.811408096346526264e+01
7.370862557588263007e+04,-3.358978881664974324e+03,-1.140092172454141384e+01,-1.558296082931179960e+01,3.569199877090318296e+01,4.364518956578965714e+01
7.215955583719066635e+04,-3.505283086653409100e+03,2.557690954332504134e+02,-2.757755292547559023e+01,-8.799160995895084625e+01,-2.747268308583626961e+01
7.184428521283731970e+04,-3.713697002391675142e+03,2.201583355708254715e+02,1.680618883668340402e+02,2.963976795296672151e+01,-4.482023363221101508e-01
7.275010232370333688e+04,-3.900913356291412583e+03,-2.089815669234376685e+02,1.040335098376867791e+02,9.412922415018316258e+01,2.962986552333775592e+01
7.479043592379528855e+04,-3.704749089599430135e+03,-6.830607521954769936e+02,-2.176373991972423880e+02,-1.092918476483452537e+02,-4.169683515536741680e+01
7.783441348185609968e+04,-2.769327542485552385e+03,-6.127501287809701580e+02,-1.787977877201194588e+02,-5.996696759643659114e+00,3.045867388941827514e+01
8.160294250028152601e+04,-1.243094207350265833e+03,-5.135078655396470282e+01,9.866007038818179353e+01,6.790826936312556938e+01,-1.406584612948982560e+01
8.573125395313576155e+04,3.845034886936870748e+02,4.732201326957038532e+02,1.393966991644388997e+02,-3.089075990797567783e+01,5.516486217465359054e+00
8.986060598796005070e+04,1.640484127387617946e+03,5.548873310995149950e+02,1.960771421661466363e+01,-4.099946186559340622e-01,-8.175166046019706201e+00
9.369854033315776906e+04,2.265092431138655229e+03,2.877837526975059177e+02,-2.873999207936223499e+01,6.342574342005150356e+00,1.898090074263284421e+01
9.701328871493123006e+04,2.337281708991607957e+03,2.254394873289455248e+01,-4.340554150984976189e+01,-1.508267157098472033e+01,-2.662615957551065549e+01
9.961952707598899724e+04,2.239594909333061878e+03,-1.193276252002413429e+02,3.341272790389230973e+00,1.130054308521392237e+01,2.956382400213250250e+01
1.014131647171481163e+05,2.235852048489107347e+03,-1.669287706758159118e+02,8.994945588780231205e+00,7.097376809771503758e+00,-3.118031736022664901e+01
1.024157748341125989e+05,2.306565706315648185e+03,-1.025091412044768369e+01,-7.410249013652396854e+01,1.439273964719561150e+01,2.562012418144278669e+01
1.026701097512377310e+05,2.302705915581757381e+03,2.189476093021744418e+02,-1.263273847991383114e+01,-6.439069819060851785e+01,-7.739839451075076759e+00
1.021421722348080948e+05,2.271114578552897456e+03,1.520255211823183856e+02,2.406025780402388818e+02,1.788556730649262150e+01,-1.380047988979723250e+01
1.007949511559780658e+05,2.225529407257316052e+03,-1.778481722012704438e+02,3.678834508713753593e+01,1.446470003835718501e+02,1.993226349559351362e+01
9.866981192333727085e+04,2.183920927271256460e+03,-2.987216154822010026e+02,-3.796989093255138528e+02,-1.640903037440847072e+02,3.777977943839584185e+00
9.589728444201119419e+04,2.127400547937120336e+03,1.717814420203241923e+02,-8.410820026413044559e+01,-6.589922380227044130e+01,-4.845900790151753768e+01
9.256178663331420103e+04,1.760708591572034493e+03,6.787275363022936290e+02,4.175718912079541383e+02,2.190691458839287122e+02,8.113620172042321599e+01
8.877514526503502566e+04,7.930508323970547053e+02,4.560269571045152475e+02,1.164969675115290784e+02,-8.333889779124739050e+01,-7.638112425596669652e+01
8.484560887981888663e+04,-4.968718770741052140e+02,-1.774268077076249881e+02,-2.634030137534699634e+02,-8.209874062522138161e+01,4.519155934242211714e+01
8.109751742935042421e+04,-1.697844003375417742e+03,-5.534842486608640684e+02,-1.041225992935605973e+02,6.671680262666562555e+01,-1.178338064640838212e+01
7.777002113236763398e+04,-2.473643052214386898e+03,-4.195311864197953469e+02,8.915653554004813941e+01,-9.899588734173766502e-01,-8.013470399364704733e+00
7.510876229453559790e+04,-2.844202368778165692e+03,3.204662045290395866e+01,-5.627457949810548854e+01,3.027440290678790191e+01,3.393630381521986816e+00
7.339472448214965698e+04,-3.151178144840831010e+03,3.768272684533348524e+02,-3.731583833968181807e+01,-8.855175767911244122e+01,2.149399025692524035e+01
7.284405167270252423e+04,-3.650116283217099408e+03,3.233656512342002429e+02,2.353794026716456358e+02,1.266598994934419586e+01,-5.234643334059121145e+01
7.350776065244433994e+04,-4.176037168534569901e+03,-2.330008538439994936e+02,1.478896181765449001e+02,1.489901810574706928e+02,7.339757069995201277e+01
7.537587892851886863e+04,-4.302217851802252881e+03,-8.490812207685861495e+02,-3.229062241979250416e+02,-1.472143837128332962e+02,-6.545924803780633283e+01
7.841700928210436541e+04,-3.547341070300054071e+03,-7.423154853480506290e+02,-2.336584833181285319e+02,-4.652713896933742177e+01,2.983289583043430682e+01
8.238823237725773652e+04,-2.033147586200181422e+03,-5.759561825491467602e+01,2.079040771046435339e+02,1.369465525526059650e+02,3.660197539152984181e+00
8.691219469452125486e+04,-3.113817646355737452e+02,4.666528131336074807e+02,1.834464005854209745e+02,-4.018085063555306391e+01,-1.773129297019966799e+01
9.163986301196629938e+04,1.107859358853593903e+03,5.061146608243634546e+02,-8.023147936704076244e+01,-3.489434567480954996e+01,1.328879339654627323e+01
9.620528781493370479e+04,2.043122584501042866e+03,1.702134079996341995e+02,-6.523792539551300784e+00,-8.397063122750518360e+00,5.297048226974198748e+00
1.002970509655698988e+05,2.496875341925232533e+03,-3.029995119516788193e+01,-1.024321543786129496e+00,7.312397128278668390e+01,-3.372600603974454003e+01
1.036650040143182123e+05,2.677595514969449141e+03,2.495321677026515772e+01,-1.240575908682921380e+02,-4.337389742103008672e+01,7.087874223080821423e+01
1.062205374354899395e+05,2.667728504338410858e+03,2.095322640239457144e+02,-9.376279566545443700e+00,-7.669470947212174394e+01,-1.077272148140203711e+02
1.079401743063850881e+05,2.513930968888660573e+03,2.431289793850155547e+02,2.464588134853163126e+02,1.310300389525024798e+02,1.272768929031934277e+02
1.087998207860363182e+05,2.183671390278339459e+03,-7.956974557776429435e+01,-3.620288682249382273e+00,-1.875105603576488278e+01,-1.233010860189397278e+02
1.087903357582347962e+05,2.142058424555802048e+03,-4.774514325531488907e+02,-1.418270723327558187e+02,-1.160509846622054368e+02,1.174353067576492293e+02
1.078672972364841698e+05,2.566812198686298416e+03,-4.854521502199199858e+02,-6.152250609042806673e+01,1.190715560920868938e+02,-1.354563349518959114e+02
1.060190161507737794e+05,3.174544036447437520e+03,1.178172219833823107e+02,-7.278368437977086103e+01,1.924996373863622878e+01,1.691563114370704284e+02
1.032564114113765972e+05,3.385355548667979292e+03,8.172699763856579693e+02,-1.003612829502780279e+01,-1.875563950615815827e+02,-1.884444130728787741e+02
9.971009684410878981e+04,2.809096317443748831e+03,1.010502241222156613e+03,3.587441542316990422e+02,1.896509050014556408e+02,1.669095379930518277e+02
9.557515226473040821e+04,1.138120341470914582e+03,3.567201870263850765e+02,7.470479418871779842e+01,2.666919655998092153e+01,-1.043667839754008213e+02
9.126471645013423404e+04,-1.020026842393167158e+03,-4.426357809638362255e+02,-3.367938328548049753e+02,-1.781848327789090547e+02,3.992483885748512051e+01
8.728298950413586863e+04,-2.940896053362906514e+03,-6.415145395528335257e+02,-1.486609399610577782e+02,9.152501474082548327e+01,-5.442985999006381803e+00
8.406075275553231768e+04,-4.240734262178518293e+03,-3.602896504396813384e+02,1.945819730837079078e+02,2.553687691534704030e+01,1.523070874906657934e-01
8.197725351546928869e+04,-4.912309448757717291e+03,-6.572763008556421482e+01,7.630722366729082751e+01,-1.785923604173418155e+01,-1.166442425120257553e+01
8.128848949178373732e+04,-5.000951374263826438e+03,-1.498799696273350435e+02,-3.475654458925311729e+01,-2.152620339192240451e+01,2.562460008858579741e+01
8.212806199501462106e+04,-4.678449492256501799e+03,-3.314239437749531021e+02,-1.577658467640090123e+01,3.195262511800552208e+00,-3.560723681889680137e+01
8.439387636891620059e+04,-3.932133660228004373e+03,-3.287528575611788710e+02,-2.631211063726045651e+01,3.462647308198535256e+01,4.069578642762254361e+01
8.770294416974562046e+04,-2.530110159940299127e+03,-3.742566784416334826e+02,5.643417654918533799e+01,-9.103598552185138715e+01,-2.597552239186939360e+01
9.164841015405296639e+04,-5.950851567219573326e+02,-2.365351606220707197e+02,-2.292744650539471607e+01,1.419280141741767807e+02,-2.879040437867799085e+01
9.578174205466319108e+04,1.388428260678027073e+03,1.908730018879310535e+02,-2.050255231404322558e+02,-6.692565937335689341e+01,1.149078652837285404e+02
9.968408498611570394e+04,2.895964205867320288e+03,7.324267240121358782e+02,2.056191283156063676e+01,-1.605192959056522852e+02,-1.975185329218570303e+02
1.030131359569186607e+05,3.530079244011576520e+03,9.631068628936272944e+02,3.771034482852797396e+02,2.920374720525794601e+02,2.335370158376731808e+02
1.054987061609972880e+05,3.045155680247653891e+03,3.800338895933888921e+02,-2.008718358789791125e+01,-1.303461233164173620e+02,-2.006442421162415712e+02
1.072224179815004318e+05,2.020112240048946887e+03,-2.426380663581949193e+02,-2.896083751347132420e+02,-9.987081755276477679e+01,1.262234011324268295e+02
1.083065152512773057e+05,9.975585599584743477e+02,-4.481870427504586019e+02,-3.572099760130449653e+01,1.356793443595348947e+02,-5.539056978908339346e+01
1.089181564020098158e+05,2.945612939838297848e+02,-2.469120774777256031e+02,1.318143466957564840e+02,-4.615342295524950345e+01,1.280618501627119166e+01
1.092279850226350391e+05,1.252095568323360017e-05,1.054688785677626583e-01,1.296643977373908690e-09,4.050538489632031221e-04,1.217843881295976871e-09
1.093918030456467968e+05,1.253973335716788465e-05,1.056270587503339159e-01,1.292089102378213283e-09,4.056613330551221415e-04,1.204299419447589109e-09
1.093179999786177650e+05,4.793759889158372403e+02,-4.018961378873049739e+02,2.145177764949388290e+02,-7.511142092712756835e+01,2.084108751323845254e+01
1.087761937342109886e+05,1.576699872465615044e+03,-6.902506933684541082e+02,-7.905372880928213419e+01,2.281326864603745435e+02,-9.217641641361235827e+01
1.075933188300410548e+05,2.968030861708408338e+03,-1.885897685273317848e+02,-5.377923459914014757e+02,-1.588048016095354171e+02,2.072008607428051619e+02
1.056436559002928552e+05,4.020636171507750532e+03,9.597547856780648772e+02,2.167429377325742923e+00,-2.598046359616988070e+02,-3.192278327119005326e+02
1.028452256055393809e+05,4.003030722453731869e+03,1.677823911214072041e+03,8.191061081880220627e+02,5.066701628620903648e+02,3.591434897434951949e+02
9.915067734069224389e+04,2.330912111580697456e+03,7.278512869815807562e+02,6.337814552342153007e+01,-1.839377341725463282e+02,-2.908811506044361863e+02
9.505292889583518263e+04,-1.494057904623826687e+02,-5.490738016793317229e+02,-6.267168011098814304e+02,-2.165444731660455489e+02,1.618119705834633351e+02
9.108982890047442925e+04,-2.524956757395070781e+03,-9.320189536741394249e+02,-1.695308538198147801e+02,2.113036589025830665e+02,-4.462599448704497718e+01
8.772067954620544333e+04,-4.203577522859554847e+03,-4.727044197300025985e+02,3.188761377314850165e+02,-5.279332253899385563e+01,-2.148041880765335421e+01
8.536438417361336178e+04,-5.023014806185437919e+03,5.497227160703459958e+00,8.500009103356087792e+01,4.011858021844940225e+01,3.201473415979139503e+01
8.434520016081663198e+04,-5.103685074766358412e+03,-1.743277128593949783e+02,-5.383095241267245257e+01,-6.828912892356011355e+01,-1.006729185459150422e+01
8.490653001991314522e+04,-4.778405867626463987e+03,-3.776422353125225868e+02,-2.881911699384852810e+01,1.252886226414694626e+01,-2.319166224474038884e+01
8.692004076979389356e+04,-4.007217399195878443e+03,-3.477541191789406980e+02,-2.791540783032115769e+01,6.646333219787508995e+01,5.438282421280450052e+01
8.999327665207783866e+04,-2.569122137655318511e+03,-3.614661896018284892e+02,5.673881775442700359e+01,-1.453854705377757739e+02,-5.604167203812528442e+01
9.371799979112211440e+04,-5.832768256851881006e+02,-1.947081522091431509e+02,2.518110436437007049e+00,1.863083371252080269e+02,1.158739209673907977e+00
9.762473890748980921e+04,1.423405468728540427e+03,1.898263024918105657e+02,-2.054725078395965454e+02,-7.078187441466080543e+01,9.828370354323499214e+01
1.013027852407555911e+05,2.930617954479806940e+03,7.161707430679334720e+02,-1.334138072346950743e+01,-1.931559917228088068e+02,-1.970765658577786610e+02
1.044002187281175138e+05,3.574922113827485646e+03,9.651802522232293313e+02,3.865854696037629310e+02,3.240926735472934865e+02,2.430007626801807135e+02
1.066385050148808950e+05,3.087870947597499253e+03,3.910871671692263476e+02,2.435255709399617441e+00,-1.374421944716078485e+02,-2.113561908857426772e+02
1.081026354716566420e+05,2.052006896858421442e+03,-2.297156440000798909e+02,-3.014156743982376270e+02,-1.083531533510701905e+02,1.330421032341654666e+02
1.089146124631605344e+05,1.023711318297934781e+03,-4.553310698388121978e+02,-4.237972933324738278e+01,1.427019164727217060e+02,-5.801489875913882344e+01
1.092507224417160469e+05,3.057798452780816660e+02,-2.563195632305517506e+02,1.368345788089636983e+02,-4.791121918152435200e+01,1.329391660902803807e+01
1.092793940637078631e+05,1.252684700148165575e-05,1.055185183515590097e-01,1.294645871989056779e-09,4.052444868832457141e-04,1.210680130222148825e-09
1.090597454129731050e+05,1.951806507809405673e+02,-1.635719553190050988e+02,8.734212518257466229e+01,-3.058180019574868069e+01,8.485566578219538414e+00
1.085208771917613340e+05,9.015395444778479259e+02,-4.986573257612802195e+02,8.397204704622639326e+01,5.221345202625472126e+01,-2.624490955025215655e+01
1.074401016018359660e+05,2.117642869222563149e+03,-4.970238559230690498e+02,-2.369695611836174294e+02,5.018891187183155722e+01,3.686003417662546866e+01
1.056581087779838126e+05,3.401813388536633738e+03,2.295217460783510433e+02,-3.105053413329676459e+02,-1.615305218888066179e+02,-2.950804937653532178e+01
1.030614096219985513e+05,4.076847650193370555e+03,1.209979889856868112e+03,2.800687962576529912e+02,3.428547937958506253e+01,2.408562314683142080e+00
9.957458680801476294e+04,3.459278974746683616e+03,1.310283817381157860e+03,4.981018905936477381e+02,1.805793568871323771e+02,2.716915237752881751e+01
9.535725061767538136e+04,1.536141953205972641e+03,2.928481107831981376e+02,-1.292115438232690394e+02,-1.184653979896429092e+02,-3.056373985059238407e+01
9.086753128953660780e+04,-8.702063386644653065e+02,-7.129250488771263008e+02,-4.368193793217405414e+02,-8.228957855480115313e+01,1.270905588259060259e+01
8.663270355149803800e+04,-2.941055708525363571e+03,-7.909759657928625529e+02,-5.752668577932846716e+01,9.718072748592935284e+01,2.674081114552851801e+00
8.307871467221865896e+04,-4.241086947694937408e+03,-2.939924683759839468e+02,2.210637828106565337e+02,-1.338888601563153635e+01,-2.310152942015545108e+00
8.057686192313472566e+04,-4.745651582559398776e+03,-1.600657677211340157e+01,1.004461098930161143e+02,4.977968013089744126e+00,-1.862784170887993440e+01
7.941205938452047121e+04,-4.684092958957957308e+03,-1.912004081113663290e+02,-4.304463842082373048e+01,-9.108989462055015807e+00,4.838761043184490518e+01
7.968937252985317900e+04,-4.257188856072732051e+03,-3.708027055431048211e+02,-8.838564404116931428e+01,-2.898650985862185436e+01,-7.300881433775495566e+01
8.128360987039736938e+04,-3.433772157057155709e+03,-2.493815717225901096e+02,-2.069445838248143232e+01,4.410502266398191296e+01,8.713329410040404355e+01
8.392257450842297112e+04,-2.329756705470812904e+03,-5.260027980657848268e+00,1.117788261936210326e+01,-3.764783078384578374e+01,-8.808782680768420903e+01
8.732619298771036847e+04,-1.126138335310512730e+03,2.048686047399307597e+02,5.776356982471018142e+01,1.902173238327845795e+01,7.529144065141865383e+01
9.117347494394257956e+04,-1.072310386414859096e+02,2.113658450609659667e+02,1.059690298325126712e+01,1.365919533682625797e+01,-5.586584868300693785e+01
9.512932114561567141e+04,7.446034550661696585e+02,3.371955708246366612e+01,1.699981425723515471e+01,-4.779070616464968424e+01,4.414673414224427006e+01
9.890038647858654440e+04,1.443400259072295739e+03,-6.568161767971098186e+01,-5.859435991888597073e+01,7.112845537979087851e+01,-5.163921544080518089e+01
1.022606162356492860e+05,1.994616534388329683e+03,5.542293653745829118e+01,-9.864532978822853693e+01,-4.153917265485603139e+01,7.652879586737280704e+01
1.050707060459529166e+05,2.285503221067022878e+03,3.114693755003158344e+02,2.393823414066947919e+01,-5.867543312382585441e+01,-1.049414435375955605e+02
1.072104079466831317e+05,2.334064359134024016e+03,3.265003253601166193e+02,2.319148479571870212e+02,1.142583862755263482e+02,1.198541345896522756e+02
1.085662195698000869e+05,2.175362481881168151e+03,-1.100498673754595558e+02,1.462939445431165097e+01,-3.558638260191226976e+01,-1.105751961583943626e+02
1.092007856957817712e+05,2.012317446584522258e+03,-3.272446013183278524e+02,-2.867546876987092901e+02,-1.362443032225207595e+01,7.752057697294752359e+01
1.091404751752086304e+05,1.972385217583330814e+03,-1.146627407933802232e+02,-7.865062747566192058e+01,-6.931244030539231460e+01,-2.423458421737487356e+01
1.082992936379674356e+05,2.203216883107309059e+03,9.368082670068524465e+01,3.777166148082544055e+02,5.127552088103326611e+01,-3.618348346442478203e+01
1.065728202255772630e+05,2.565964006378494105e+03,-1.424453683716457419e+01,7.523925906976437261e+01,1.780909632082148164e+02,7.513008260391423221e+01
1.039876497289086255e+05,2.803439822442496279e+03,-9.723800647804232256e+01,-4.819565776021696024e+02,-2.508283840698134100e+02,-7.106658320043756305e+01
1.007142072959482321e+05,2.719680078528898321e+03,4.167800968727786426e+02,-5.910680115157921932e+01,-2.690406319007557556e+01,3.034339299258840583e+01
9.680823661657188495e+04,1.984524153957665476e+03,8.247334320576495656e+02,5.200941824361613044e+02,2.460299268110874493e+02,1.238168816653384852e+01
9.243496924169994600e+04,4.859127013090401306e+02,4.052042223975975617e+02,9.047962279345613013e+01,-9.917346926650436956e+01,-2.239231893250319771e+01
8.801704531176533783e+04,-1.315432254832389845e+03,-3.670460977569522925e+02,-3.902958764509747311e+02,-1.010825522197106210e+02,3.811469495703310173e+00
8.406085816581413383e+04,-2.946772575134293220e+03,-6.146464543190209042e+02,-1.256046741219961405e+02,7.595493733075420550e+01,1.621060043129956796e+01
8.093627716287200747e+04,-4.111060657961478682e+03,-2.984517827635009439e+02,1.880927128612068771e+02,-1.992063704679390979e+00,-1.886537130291630859e+01
7.889405594646617828e+04,-4.618957868110674099e+03,-7.337633236048084484e+01,1.173053553726551712e+02,1.615370140318258052e+01,1.819197229494708523e+00
7.814302116949140327e+04,-4.560502220190261141e+03,-2.234466470441642230e+02,-5.935853131382083347e+01,-1.599120305099197026e+01,2.227743210785959604e+01
7.877456678712327266e+04,-4.084590634228442013e+03,-3.586185654235407583e+02,-9.386792771601919583e+01,-3.636490429443633587e+01,-4.212475546109205737e+01
8.067050167817056354e+04,-3.231970561824768083e+03,-2.009493112152286756e+02,-4.789981914711373356e+00,5.303095171276862629e+01,5.117722507084837247e+01
8.354931335860064428e+04,-2.118357366782678127e+03,2.406789340664075283e+01,4.084144608569815915e+01,-3.663126582984354940e+01,-4.523406548117520032e+01
8.711874906718257989e+04,-9.262712434240374932e+02,1.699019095867310227e+02,3.774488288838218608e+01,1.501567869823911394e+01,2.485970506726950546e+01
9.107695091572085221e+04,7.799199358517732605e+01,1.882775002640550213e+02,-2.970039170827250885e+01,2.335490507352662704e+01,-8.749229362146841993e-01
9.508724931550073961e+04,8.999028587522229827e+02,5.690169721570958217e+01,2.242295582929211761e+01,-8.231768372056674821e+01,-7.159143578246431439e+00
9.886386957417159283e+04,1.575822399845178779e+03,-1.137285828093870066e+01,9.516671731370555776e+00,1.145866000684033565e+02,-1.542238753635372461e+01
1.021779641781691316e+05,2.069644871992698882e+03,4.821698424781413195e+01,-1.144466698675773983e+02,-4.201449690958188654e+01,6.363513236687186492e+01
1.049148341451436136e+05,2.314882267770471572e+03,2.500287721844007649e+02,-3.597346444382424124e+01,-1.088629260671665264e+02,-1.139087945879579848e+02
1.070208879569230630e+05,2.257925784667291737e+03,3.874910310826722366e+02,2.059572124504753674e+02,1.758710003272989582e+02,1.358670145488459582e+02
1.083972032914477604e+05,1.917980522409650121e+03,1.514297076002219455e+01,8.523737596769730374e+01,-9.276293905824974217e+01,-1.098012215270675256e+02
1.091344681103276816e+05,1.560306210794249864e+03,-3.107323331692518309e+02,-2.017757271153966769e+02,1.876421491419442233e+01,4.096952424844771912e+01
1.092645397900647949e+05,1.436235837443386345e+03,-3.375270901888894173e+02,-1.210379132632023556e+02,-2.251270445701796064e+01,5.130208040099859090e+01
